Province,District,Constituency,Candidate Name,Age,Gender,Political Party,Symbol,Votes Received,Status,Rank
कोशी प्रदेश,संखुवासभा,निर्वाचन क्षेत्र नं. 1,भरत कुमार राई (याक्खा),43,Male,"जनता समाजवादी पार्टी, नेपाल",ढल्केको छाता,0,,6
कोशी प्रदेश,संखुवासभा,निर्वाचन क्षेत्र नं. 1,राज कुमार लघु,51,Male,नेपाल मजदुर किसान पार्टी,मादल,0,,7
कोशी प्रदेश,संखुवासभा,निर्वाचन क्षेत्र नं. 1,हेम कुमार गुरुङ्ग,69,Male,राष्ट्रिय जनमोर्चा,गिलास,0,,8
कोशी प्रदेश,संखुवासभा,निर्वाचन क्षेत्र नं. 1,देवेन्द्र कुमार (रिल्ली) घले,59,Male,मंगोल नेशनल अर्गनाइजेसन,कुखुराको भाले,0,,9
कोशी प्रदेश,संखुवासभा,निर्वाचन क्षेत्र नं. 1,केशर सिं राई,70,Male,नेपाल जनमुक्ति पार्टी,घर,0,,10
कोशी प्रदेश,संखुवासभा,निर्वाचन क्षेत्र नं. 1,घनश्याम वालिङ राई,49,Male,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,0,,11
कोशी प्रदेश,संखुवासभा,निर्वाचन क्षेत्र नं. 1,रन माया राई(चाम्लिङ्ग),53,Female,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,दाप सहितको खुकुरी,0,,12
कोशी प्रदेश,संखुवासभा,निर्वाचन क्षेत्र नं. 1,कृष्ण बहादुर राई,44,Male,नेपाली जनश्रमदान संस्कृति पार्टी,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,0,,13
कोशी प्रदेश,संखुवासभा,निर्वाचन क्षेत्र नं. 1,उमा कुमारी राई,43,Female,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,0,,14
कोशी प्रदेश,संखुवासभा,निर्वाचन क्षेत्र नं. 1,पुष्प कोईराला,54,Male,नेपाल कम्युनिस्ट पार्टी (माओवादी),गोलो घेराभित्र दुई पात भएको गुलाफको फूल,0,,15
कोशी प्रदेश,संखुवासभा,निर्वाचन क्षेत्र नं. 1,वासुदेब दाहाल,56,Male,स्वतन्त्र,कैंची,0,,16
कोशी प्रदेश,तेह्रथुम,निर्वाचन क्षेत्र नं. 1,सन्तोष सुब्वा,48,Male,नेपाली काँग्रेस,रुख,11561,Elected,1
कोशी प्रदेश,तेह्रथुम,निर्वाचन क्षेत्र नं. 1,भानु भक्त ढकाल,64,Male,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य,10682,,2
कोशी प्रदेश,तेह्रथुम,निर्वाचन क्षेत्र नं. 1,सुरेन्द्र कार्की,28,Male,राष्ट्रिय स्वतन्त्र पार्टी,घण्टी,7737,,3
कोशी प्रदेश,तेह्रथुम,निर्वाचन क्षेत्र नं. 1,सुविन्द्र  कुमार  लिम्वु,46,Male,श्रम संस्कृति पार्टी,अँजुलीमा रहेको माटो,5200,,4
कोशी प्रदेश,तेह्रथुम,निर्वाचन क्षेत्र नं. 1,रनध्वज लिम्वु,67,Male,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा,919,,5
कोशी प्रदेश,तेह्रथुम,निर्वाचन क्षेत्र नं. 1,उषा लक्ष्‍मी तुम्वाहाङफे,26,Female,राष्ट्रिय परिवर्तन पार्टी,बाँसुरी,283,,6
